sentence,target,type,hate speech,sentence_length
হালার গর হালারা ও ভলচে গালি দেনাই তুরা ভলচিস গালি দিচে মুসপিক কী তুরার ভাপ লাগে নটির পুয়ারা ভুজথে হয় তো ভুল হয়েচে তদের,male,slander,1,24
হালার ঘরে হালা তোরা যে বিচার করো তো করতে পারিনা,male,slander,1,10
হালার ঘরে হালারা কিসে চুদে বানায়ছে মানুষ হবিকবে তোরা সমাজ টাকে ঢংশের দিকে নিয়ে জাচছে মরোনের একটু ভয় কর করুর দল এয় সব খারপ ভিডিও বানাস না,group,slander,1,27
হালার ঘরের হালা বাংলাদেশে তুই যদি আসতি শালার ঘরের শালা তোর ঘরে কি মা বোন নেই,male,slander,1,16
হালার পাছা দেখে ছাতি দেখে � ওর পূর্ব পুরুষ মনে হয় গরুর ব্যাবসাই ছিলো��,male,slander,1,14
"হালার পুত কানা বুদ্ধি জীবি,দিনে লুট খুন ঘুম চোখে দেখেনা,রাতের বেলায় জামাত বিএনপি পায়ু দিলে কুকুরের মত ঘেউ ঘেউ করবে",male,slander,1,20
হালার পুত দরা খাইছে সেটার বিচার না করে কে ভিডিও করছে তারে খোঁজে বের করার চেষ্টা করছে,male,slander,1,17
হালার পুত পাপন নাছিররে খাইছস এখন সাকিব রে খাইতে চাস,male,slander,1,10
হালার পুত পাপন��হ্লা নমরুত ফেরাউন ও এত্তো বড দোখাবাজ ছিলনা!!হঠাও পাপন বাছাও ক্রিকেট✋✋,male,slander,1,13
হালার পুত সোনার ভিডিও বানাইছোস কোনো কিছুর সাথে মিল নাই।,male,slander,1,10
হালার পুতে রা বাংলা ছবি তো দেখা বাদ দিছি মাসুদ রানা বানিয়ে গোয়ামারা দে হালার ঘরের হালারা,male,slander,1,17
