text,vulgar,hate,religious,threat,troll,Insult
"এই নাস্তিক এর বাচ্চারে বাংলাদেশ থেকে বিতাড়িত করে ইহুদি দেশে পাঠানো হোক,আর ওনার সকল প্রকার অভিনিত সিনেমা বয়কট করা হোক।",0,0,1,1,0,0
শুধু রাজনীতি নয় সব কিছু এখন মিডিয়ার মাধম্যে চলছে এই যে কিছুক্ষন আগে মালাউনদের লাত্তি খাইলেন সে খবর আছে? ক্ষমতা যাক দেখবেন এদেশ থাকতেও হয়ত পারবেন না,0,0,1,0,0,0
নাটক অনেক ভালো লাগছে অসাধারণ এককথায় বৃন্দাবন দাস ও সালাউদ্দিন লাভলু দুই পরিচালক দু জননে অনেক ভালো নাটক ডুবাই থেকে,0,0,0,0,0,0
"একটা জিনিস বুঝলাম না,চোর,গুন্ডা,সন্ত্রাস,ধর্ষক,চাদাবাজ এরা আবার  হাজি হয় কিভাবে?",0,0,1,0,0,0
আমাদের সৃষ্টিকর্তা মহান পবিত্র আল্লাহ ব্লগার মানে আপনি নেশায় আসক্ত হয়ে মন যা চাইবে তাই লিখবে এমন ব্লগারদের কে আমি জুতা মারি গালে গালে,0,0,1,1,0,1
"আওয়ামী লীগ শুধু অতীত নিয়ে আলোচনা করে, বর্তমান নিয়ে নয়।",0,1,0,0,0,0
মালায়াওন এর বাচ্চারা হলো সুবিধা-পাটি। তারা শুধুমাত্র নিজেদের সুবিধারথেয় বাংলাদেশকে যুদ্ধে সাহায্য করেছে,0,0,1,0,0,0
ঢাকার কোথায় ধান পাট আলু মূলার চাষ হয় আমাকে বলেন... এমন এলাকায় কেন গবেষণা হবে যেখানে প্রডাক্টই নেই,0,0,0,0,0,0
"আরিব্বা বেডা মে মাসে ২১ ফেব্রুয়ারির কথা কস, মন চায় তর নাকের নিচের বালে সুপারগ্লু লাগাই দেই",1,0,0,1,0,1
"অভিজিৎ রায় হত্যাকান্ড খুনিরা দিব্যি চলে গেল, পুলিশ নীরবে দেখল",0,1,0,0,0,0
"বিশ্বাস রাখেন; এতে, আশেপাশের কেউ খুশি না হলেও... উপরওয়ালা অন্তত খুশি হবে আপনার উপর",0,0,0,0,0,0
এই নাটকটা যে কত শত বার দেখছি আমি নিজেও জানি না অসাধারণ একটা নাটক কে কে আছেন ২০১৯ এ,0,0,0,0,0,0
ন্যায় বিচার তো হবেই। কারন হলো এই দেশে বছর ধরে উল্টা রায় হয়। যারা কনো অপরাধ না করে তাদের হয় ফাসি । আর যারা অপরাধী তারা পায় মুক্তি ।,0,1,0,0,0,0
প্রথম দিকে খুব মজা লেগেছে শেষের দিকে কান্না করে দিয়েছি,0,0,0,0,0,0
তরা সারা জীবন ভারতবর্ষের যিনিস খাইতেছস এমনকি গরু গুলো চুরি করে খাইতেছস এই রিন কবে শেষ করবি ভারতবর্ষের টা খেয়ে বেঁচে আসছ একটু লজ্জা কর,0,1,0,0,0,0
কি ক্রিকেটার ভাইয়ারা আপনাদের মাথায় কি এমপি মন্ত্রী হওয়ার ভূত ঢুকেছে নাকি ? যদি তাই হয় তাহলে বাইশ গজের জায়গাটা ছেড়ে দিয়ে তাদের দলে এডমিশন নিয়ে রাজনীতিবিদ হয়ে যান !,0,0,0,0,1,0
আমি একটা জিনিশ চিন্তা করে পারছিনা ভারত কি ভারতীয়া মালুরা তো খাইতে পাইনা আবার বাংলাদেশেরে কি শোহিজিতা করবে।,0,1,0,0,0,0
"মাদার চুদ, ১৯৭১ সালে খানকির পুলারা,৩০ লক্ষ, মানুষের প্রাণ গেছে তদের জন্য, কুত্তার বাচ্ছা",1,0,0,0,0,1
অপুব্যকে আমি ধন্যবাদ জানাই ওর নাটকগুলো আমার কাছে অনেক ভাল লাগে,0,0,0,0,0,0
ভালো ভালো আরো একটি ম্যাচিউর প্রেমের গল্প শুধু প্রেম নয় আরো অনেক কিছু একটা অতি সাধারণ গল্পের মাধ্যমে একটা এত বড় দাম্পত্য জীবন তুলে ধরার জন্য ধন্যবাদ লাটস অফ লাভ টু তিশা ফ্রম ওপর বাংলা,0,0,0,0,0,0
